"agency_cd.x","site_no.x","Date","X_00060_00003.x","X_00060_00003_cd.x","agency_cd.y","site_no.y","X_00060_00003.y","X_00060_00003_cd.y"
"USGS","02086849",2011-12-31,18.5,"A","USGS","0208675010",1.27,"A"
"USGS","02086849",2012-01-01,16.2,"A","USGS","0208675010",0.9,"A"
"USGS","02086849",2012-01-02,17.3,"A","USGS","0208675010",0.99,"A"
"USGS","02086849",2012-01-03,15.7,"A","USGS","0208675010",0.77,"A"
"USGS","02086849",2012-01-04,9.64,"A","USGS","0208675010",0.78,"A"
"USGS","02086849",2012-01-05,17.4,"A","USGS","0208675010",0.67,"A"
"USGS","02086849",2012-01-06,17,"A","USGS","0208675010",0.55,"A"
"USGS","02086849",2012-01-07,16.2,"A","USGS","0208675010",0.71,"A"
"USGS","02086849",2012-01-08,15,"A","USGS","0208675010",0.7,"A"
"USGS","02086849",2012-01-09,22.7,"A","USGS","0208675010",2.23,"A"
"USGS","02086849",2012-01-10,19.4,"A","USGS","0208675010",1.09,"A"
"USGS","02086849",2012-01-11,32.2,"A","USGS","0208675010",5.98,"A"
"USGS","02086849",2012-01-12,41.5,"A","USGS","0208675010",5.71,"A"
"USGS","02086849",2012-01-13,19.6,"A","USGS","0208675010",1.27,"A"
"USGS","02086849",2012-01-14,16.8,"A","USGS","0208675010",0.8,"A"
"USGS","02086849",2012-01-15,15.4,"A","USGS","0208675010",0.64,"A"
"USGS","02086849",2012-01-16,15,"A","USGS","0208675010",0.59,"A"
"USGS","02086849",2012-01-17,15.2,"A","USGS","0208675010",0.57,"A"
"USGS","02086849",2012-01-18,18.5,"A","USGS","0208675010",1.23,"A"
"USGS","02086849",2012-01-19,15.1,"A","USGS","0208675010",0.63,"A"
"USGS","02086849",2012-01-20,15.2,"A","USGS","0208675010",0.74,"A"
"USGS","02086849",2012-01-21,50,"A","USGS","0208675010",9.77,"A"
"USGS","02086849",2012-01-22,27.3,"A","USGS","0208675010",3.06,"A"
"USGS","02086849",2012-01-23,19.8,"A","USGS","0208675010",1.27,"A"
"USGS","02086849",2012-01-24,18.4,"A","USGS","0208675010",1,"A"
"USGS","02086849",2012-01-25,14.6,"A","USGS","0208675010",0.8,"A"
"USGS","02086849",2012-01-26,16.5,"A","USGS","0208675010",0.7,"A"
"USGS","02086849",2012-01-27,60.5,"A","USGS","0208675010",17.9,"A"
"USGS","02086849",2012-01-28,25.4,"A","USGS","0208675010",3.13,"A"
"USGS","02086849",2012-01-29,19.5,"A","USGS","0208675010",1.34,"A"
"USGS","02086849",2012-01-30,17.5,"A","USGS","0208675010",0.95,"A"
"USGS","02086849",2012-01-31,10.9,"A","USGS","0208675010",0.8,"A"
"USGS","02086849",2012-02-01,18.3,"A","USGS","0208675010",0.68,"A"
"USGS","02086849",2012-02-02,18.3,"A","USGS","0208675010",0.89,"A"
"USGS","02086849",2012-02-03,16.3,"A","USGS","0208675010",0.61,"A"
"USGS","02086849",2012-02-04,15.1,"A","USGS","0208675010",0.61,"A"
"USGS","02086849",2012-02-05,27.7,"A","USGS","0208675010",4.06,"A"
"USGS","02086849",2012-02-06,17.9,"A","USGS","0208675010",1.21,"A"
"USGS","02086849",2012-02-07,16,"A","USGS","0208675010",0.81,"A"
"USGS","02086849",2012-02-08,14.7,"A","USGS","0208675010",0.68,"A"
"USGS","02086849",2012-02-09,14.3,"A","USGS","0208675010",0.59,"A"
"USGS","02086849",2012-02-10,14.2,"A","USGS","0208675010",0.6,"A"
"USGS","02086849",2012-02-11,14.3,"A","USGS","0208675010",0.7,"A"
"USGS","02086849",2012-02-12,13.7,"A","USGS","0208675010",0.59,"A"
"USGS","02086849",2012-02-13,13.7,"A","USGS","0208675010",0.57,"A"
"USGS","02086849",2012-02-14,14,"A","USGS","0208675010",0.59,"A"
"USGS","02086849",2012-02-15,14,"A","USGS","0208675010",0.53,"A"
"USGS","02086849",2012-02-16,29.7,"A","USGS","0208675010",5.53,"A"
"USGS","02086849",2012-02-17,22.8,"A","USGS","0208675010",3.37,"A"
"USGS","02086849",2012-02-18,15.9,"A","USGS","0208675010",1.08,"A"
"USGS","02086849",2012-02-19,56.1,"A","USGS","0208675010",15.7,"A"
"USGS","02086849",2012-02-20,80.6,"A","USGS","0208675010",13.9,"A"
"USGS","02086849",2012-02-21,28.5,"A","USGS","0208675010",2.99,"A"
"USGS","02086849",2012-02-22,22.6,"A","USGS","0208675010",1.58,"A"
"USGS","02086849",2012-02-23,40,"A","USGS","0208675010",7.29,"A"
"USGS","02086849",2012-02-24,60.1,"A","USGS","0208675010",20,"A"
"USGS","02086849",2012-02-25,53,"A","USGS","0208675010",8.01,"A"
"USGS","02086849",2012-02-26,23.4,"A","USGS","0208675010",2.18,"A"
"USGS","02086849",2012-02-27,35.7,"A","USGS","0208675010",6.23,"A"
"USGS","02086849",2012-02-28,29.9,"A","USGS","0208675010",3.76,"A"
"USGS","02086849",2012-02-29,24.4,"A","USGS","0208675010",2.74,"A"
"USGS","02086849",2012-03-01,32.4,"A","USGS","0208675010",6.57,"A"
"USGS","02086849",2012-03-02,22.3,"A","USGS","0208675010",2.5,"A"
"USGS","02086849",2012-03-03,315,"A","USGS","0208675010",91.3,"A"
"USGS","02086849",2012-03-04,82.4,"A","USGS","0208675010",9.89,"A"
"USGS","02086849",2012-03-05,38.7,"A","USGS","0208675010",3.84,"A"
"USGS","02086849",2012-03-06,24.4,"A","USGS","0208675010",1.84,"A"
"USGS","02086849",2012-03-07,23.8,"A","USGS","0208675010",1.34,"A"
"USGS","02086849",2012-03-08,21.6,"A","USGS","0208675010",1.12,"A"
"USGS","02086849",2012-03-09,37.8,"A","USGS","0208675010",4.6,"A"
"USGS","02086849",2012-03-10,22.5,"A","USGS","0208675010",1.64,"A"
"USGS","02086849",2012-03-11,20,"A","USGS","0208675010",0.92,"A"
"USGS","02086849",2012-03-12,19.5,"A","USGS","0208675010",0.87,"A"
"USGS","02086849",2012-03-13,18.3,"A","USGS","0208675010",0.9,"A"
"USGS","02086849",2012-03-14,18.9,"A","USGS","0208675010",0.83,"A"
"USGS","02086849",2012-03-15,17.6,"A","USGS","0208675010",0.83,"A"
"USGS","02086849",2012-03-16,17.4,"A","USGS","0208675010",0.64,"A"
"USGS","02086849",2012-03-17,17.8,"A","USGS","0208675010",0.82,"A"
"USGS","02086849",2012-03-18,33.9,"A","USGS","0208675010",7.76,"A"
"USGS","02086849",2012-03-19,74,"A","USGS","0208675010",6.96,"A"
"USGS","02086849",2012-03-20,134,"A","USGS","0208675010",19.7,"A"
"USGS","02086849",2012-03-21,87.3,"A","USGS","0208675010",9.51,"A"
"USGS","02086849",2012-03-22,34.4,"A","USGS","0208675010",2.11,"A"
"USGS","02086849",2012-03-23,28.1,"A","USGS","0208675010",1.26,"A"
"USGS","02086849",2012-03-24,254,"A","USGS","0208675010",56.4,"A"
"USGS","02086849",2012-03-25,284,"A","USGS","0208675010",34.8,"A"
"USGS","02086849",2012-03-26,49.4,"A","USGS","0208675010",5.25,"A"
"USGS","02086849",2012-03-27,30,"A","USGS","0208675010",2.34,"A"
"USGS","02086849",2012-03-28,23.7,"A","USGS","0208675010",1.51,"A"
"USGS","02086849",2012-03-29,21.1,"A","USGS","0208675010",1.21,"A"
"USGS","02086849",2012-03-30,20.3,"A","USGS","0208675010",1.06,"A"
"USGS","02086849",2012-03-31,23.9,"A","USGS","0208675010",1.63,"A"
"USGS","02086849",2012-04-01,18.6,"A","USGS","0208675010",1.17,"A"
"USGS","02086849",2012-04-02,17,"A","USGS","0208675010",0.71,"A"
"USGS","02086849",2012-04-03,16.4,"A","USGS","0208675010",0.67,"A"
"USGS","02086849",2012-04-04,16.9,"A","USGS","0208675010",2.49,"A"
"USGS","02086849",2012-04-05,22.1,"A","USGS","0208675010",1.63,"A"
"USGS","02086849",2012-04-06,20.4,"A","USGS","0208675010",1.73,"A"
"USGS","02086849",2012-04-07,16.1,"A","USGS","0208675010",0.67,"A"
"USGS","02086849",2012-04-08,15,"A","USGS","0208675010",0.5,"A"
"USGS","02086849",2012-04-09,14.2,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2012-04-10,13.4,"A","USGS","0208675010",0.41,"A"
"USGS","02086849",2012-04-11,13,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-04-12,13,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-04-13,13.4,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-04-14,13,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2012-04-15,13.2,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2012-04-16,13.6,"A","USGS","0208675010",0.38,"A"
"USGS","02086849",2012-04-17,13,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-04-18,13,"A","USGS","0208675010",0.5,"A"
"USGS","02086849",2012-04-19,15.1,"A","USGS","0208675010",0.68,"A"
"USGS","02086849",2012-04-20,13.5,"A","USGS","0208675010",0.41,"A"
"USGS","02086849",2012-04-21,13.2,"A","USGS","0208675010",0.49,"A"
"USGS","02086849",2012-04-22,65.8,"A","USGS","0208675010",21.4,"A"
"USGS","02086849",2012-04-23,41.2,"A","USGS","0208675010",7.02,"A"
"USGS","02086849",2012-04-24,16.1,"A","USGS","0208675010",1.32,"A"
"USGS","02086849",2012-04-25,14.6,"A","USGS","0208675010",0.7,"A"
"USGS","02086849",2012-04-26,36.6,"A","USGS","0208675010",12.3,"A"
"USGS","02086849",2012-04-27,19.8,"A","USGS","0208675010",2.52,"A"
"USGS","02086849",2012-04-28,14.9,"A","USGS","0208675010",0.84,"A"
"USGS","02086849",2012-04-29,14.6,"A","USGS","0208675010",0.63,"A"
"USGS","02086849",2012-04-30,14.8,"A","USGS","0208675010",0.73,"A"
"USGS","02086849",2012-05-01,14.7,"A","USGS","0208675010",0.65,"A"
"USGS","02086849",2012-05-02,14.6,"A","USGS","0208675010",0.53,"A"
"USGS","02086849",2012-05-03,13.6,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2012-05-04,13.4,"A","USGS","0208675010",0.31,"A"
"USGS","02086849",2012-05-05,88.9,"A","USGS","0208675010",22.9,"A"
"USGS","02086849",2012-05-06,128,"A","USGS","0208675010",7.49,"A"
"USGS","02086849",2012-05-07,20.9,"A","USGS","0208675010",1.45,"A"
"USGS","02086849",2012-05-08,16,"A","USGS","0208675010",0.84,"A"
"USGS","02086849",2012-05-09,28.5,"A","USGS","0208675010",8.6,"A"
"USGS","02086849",2012-05-10,27,"A","USGS","0208675010",4.67,"A"
"USGS","02086849",2012-05-11,14.8,"A","USGS","0208675010",1.11,"A"
"USGS","02086849",2012-05-12,14.7,"A","USGS","0208675010",0.66,"A"
"USGS","02086849",2012-05-13,12.6,"A","USGS","0208675010",0.58,"A"
"USGS","02086849",2012-05-14,67.8,"A","USGS","0208675010",16.3,"A"
"USGS","02086849",2012-05-15,76.2,"A","USGS","0208675010",13.4,"A"
"USGS","02086849",2012-05-16,20,"A","USGS","0208675010",1.98,"A"
"USGS","02086849",2012-05-17,15.7,"A","USGS","0208675010",1.1,"A"
"USGS","02086849",2012-05-18,14.4,"A","USGS","0208675010",0.73,"A"
"USGS","02086849",2012-05-19,14.1,"A","USGS","0208675010",0.49,"A"
"USGS","02086849",2012-05-20,13,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-05-21,12.6,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-05-22,13.2,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-05-23,76.8,"A","USGS","0208675010",18.4,"A"
"USGS","02086849",2012-05-24,15.2,"A","USGS","0208675010",1.79,"A"
"USGS","02086849",2012-05-25,12.1,"A","USGS","0208675010",0.99,"A"
"USGS","02086849",2012-05-26,10.3,"A","USGS","0208675010",0.52,"A"
"USGS","02086849",2012-05-27,9.46,"A","USGS","0208675010",0.44,"A"
"USGS","02086849",2012-05-28,9.51,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2012-05-29,10.5,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2012-05-30,12.7,"A","USGS","0208675010",0.62,"A"
"USGS","02086849",2012-05-31,10.9,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-06-01,15.4,"A","USGS","0208675010",2.42,"A"
"USGS","02086849",2012-06-02,30.3,"A","USGS","0208675010",4.87,"A"
"USGS","02086849",2012-06-03,9.97,"A","USGS","0208675010",0.71,"A"
"USGS","02086849",2012-06-04,9.35,"A","USGS","0208675010",0.4,"A"
"USGS","02086849",2012-06-05,8.66,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2012-06-06,9.94,"A","USGS","0208675010",0.97,"A"
"USGS","02086849",2012-06-07,9.72,"A","USGS","0208675010",0.47,"A"
"USGS","02086849",2012-06-08,8.6,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2012-06-09,8.27,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2012-06-10,7.62,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2012-06-11,85.9,"A","USGS","0208675010",16.8,"A"
"USGS","02086849",2012-06-12,34.3,"A","USGS","0208675010",5.07,"A"
"USGS","02086849",2012-06-13,157,"A","USGS","0208675010",44.8,"A"
"USGS","02086849",2012-06-14,22.3,"A","USGS","0208675010",1.45,"A"
"USGS","02086849",2012-06-15,17.6,"A","USGS","0208675010",0.54,"A"
"USGS","02086849",2012-06-16,15.5,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2012-06-17,14.7,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2012-06-18,14.7,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2012-06-19,14.6,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2012-06-20,16.1,"A","USGS","0208675010",0.23,"A"
"USGS","02086849",2012-06-21,14.5,"A","USGS","0208675010",0.22,"A"
"USGS","02086849",2012-06-22,14.4,"A","USGS","0208675010",2.9,"A"
"USGS","02086849",2012-06-23,21.8,"A","USGS","0208675010",1.99,"A"
"USGS","02086849",2012-06-24,14.4,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-06-25,13.8,"A","USGS","0208675010",0.19,"A"
"USGS","02086849",2012-06-26,12.8,"A","USGS","0208675010",0.12,"A"
"USGS","02086849",2012-06-27,12.6,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2012-06-28,12.4,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2012-06-29,10.8,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2012-06-30,13.7,"A","USGS","0208675010",0.11,"A"
"USGS","02086849",2012-07-01,13.4,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2012-07-02,13.3,"A","USGS","0208675010",0.05,"A"
"USGS","02086849",2012-07-03,13,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2012-07-04,13.1,"A","USGS","0208675010",0.45,"A"
"USGS","02086849",2012-07-05,10.4,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2012-07-06,12.1,"A","USGS","0208675010",0.03,"A"
"USGS","02086849",2012-07-07,12.4,"A","USGS","0208675010",0.02,"A"
"USGS","02086849",2012-07-08,14.4,"A","USGS","0208675010",0.02,"A"
"USGS","02086849",2012-07-09,26.4,"A","USGS","0208675010",7.35,"A"
"USGS","02086849",2012-07-10,139,"A","USGS","0208675010",49.8,"A"
"USGS","02086849",2012-07-11,116,"A","USGS","0208675010",21.4,"A"
"USGS","02086849",2012-07-12,31.4,"A","USGS","0208675010",3.99,"A"
"USGS","02086849",2012-07-13,14.8,"A","USGS","0208675010",0.65,"A"
"USGS","02086849",2012-07-14,13.5,"A","USGS","0208675010",2.08,"A"
"USGS","02086849",2012-07-15,14.8,"A","USGS","0208675010",0.48,"A"
"USGS","02086849",2012-07-16,12.4,"A","USGS","0208675010",0.18,"A"
"USGS","02086849",2012-07-17,12.2,"A","USGS","0208675010",0.16,"A"
"USGS","02086849",2012-07-18,13,"A","USGS","0208675010",0.13,"A"
"USGS","02086849",2012-07-19,21.6,"A","USGS","0208675010",0.08,"A"
"USGS","02086849",2012-07-20,21.6,"A","USGS","0208675010",0.04,"A"
"USGS","02086849",2012-07-21,15.6,"A","USGS","0208675010",0.57,"A"
"USGS","02086849",2012-07-22,19.8,"A","USGS","0208675010",1.5,"A"
"USGS","02086849",2012-07-23,13.1,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2012-07-24,13.5,"A","USGS","0208675010",0.46,"A"
"USGS","02086849",2012-07-25,11.5,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2012-07-26,10.5,"A","USGS","0208675010",0.1,"A"
"USGS","02086849",2012-07-27,19.1,"A","USGS","0208675010",3.46,"A"
"USGS","02086849",2012-07-28,43.7,"A","USGS","0208675010",8.23,"A"
"USGS","02086849",2012-07-29,61.3,"A","USGS","0208675010",6.69,"A"
"USGS","02086849",2012-07-30,16.7,"A","USGS","0208675010",0.41,"A"
"USGS","02086849",2012-07-31,13.6,"A","USGS","0208675010",0.13,"A"
"USGS","02086849",2012-08-01,13.2,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2012-08-02,12.4,"A","USGS","0208675010",0.04,"A"
"USGS","02086849",2012-08-03,12.4,"A","USGS","0208675010",0.03,"A"
"USGS","02086849",2012-08-04,11.5,"A","USGS","0208675010",0.02,"A"
"USGS","02086849",2012-08-05,13.3,"A","USGS","0208675010",0.06,"A"
"USGS","02086849",2012-08-06,12.8,"A","USGS","0208675010",0.02,"A"
"USGS","02086849",2012-08-07,26.7,"A","USGS","0208675010",5.27,"A"
"USGS","02086849",2012-08-08,19.3,"A","USGS","0208675010",2,"A"
"USGS","02086849",2012-08-09,16,"A","USGS","0208675010",0.37,"A"
"USGS","02086849",2012-08-10,20.3,"A","USGS","0208675010",6.02,"A"
"USGS","02086849",2012-08-11,69.3,"A","USGS","0208675010",23.3,"A"
"USGS","02086849",2012-08-12,26.2,"A","USGS","0208675010",2.9,"A"
"USGS","02086849",2012-08-13,14.3,"A","USGS","0208675010",0.57,"A"
"USGS","02086849",2012-08-14,13.6,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2012-08-15,15.4,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2012-08-16,13.1,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2012-08-17,14.6,"A","USGS","0208675010",0.23,"A"
"USGS","02086849",2012-08-18,12.9,"A","USGS","0208675010",0.2,"A"
"USGS","02086849",2012-08-19,237,"A","USGS","0208675010",44.8,"A"
"USGS","02086849",2012-08-20,42,"A","USGS","0208675010",4.5,"A"
"USGS","02086849",2012-08-21,20.3,"A","USGS","0208675010",0.85,"A"
"USGS","02086849",2012-08-22,16.4,"A","USGS","0208675010",0.64,"A"
"USGS","02086849",2012-08-23,14.8,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2012-08-24,14.6,"A","USGS","0208675010",0.16,"A"
"USGS","02086849",2012-08-25,26.6,"A","USGS","0208675010",2.19,"A"
"USGS","02086849",2012-08-26,14.4,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2012-08-27,13.4,"A","USGS","0208675010",0.17,"A"
"USGS","02086849",2012-08-28,13,"A","USGS","0208675010",0.2,"A"
"USGS","02086849",2012-08-29,13.4,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2012-08-30,12.5,"A","USGS","0208675010",0.11,"A"
"USGS","02086849",2012-08-31,12,"A","USGS","0208675010",0.07,"A"
"USGS","02086849",2012-09-01,12,"A","USGS","0208675010",0.05,"A"
"USGS","02086849",2012-09-02,12,"A","USGS","0208675010",0.06,"A"
"USGS","02086849",2012-09-03,223,"A","USGS","0208675010",58,"A"
"USGS","02086849",2012-09-04,82.9,"A","USGS","0208675010",8.4,"A"
"USGS","02086849",2012-09-05,21.3,"A","USGS","0208675010",0.91,"A"
"USGS","02086849",2012-09-06,149,"A","USGS","0208675010",25.5,"A"
"USGS","02086849",2012-09-07,56.2,"A","USGS","0208675010",4.96,"A"
"USGS","02086849",2012-09-08,53.9,"A","USGS","0208675010",17.4,"A"
"USGS","02086849",2012-09-09,55.8,"A","USGS","0208675010",5.61,"A"
"USGS","02086849",2012-09-10,18.3,"A","USGS","0208675010",0.47,"A"
"USGS","02086849",2012-09-11,12.2,"A","USGS","0208675010",0.14,"A"
"USGS","02086849",2012-09-12,13.7,"A","USGS","0208675010",0.1,"A"
"USGS","02086849",2012-09-13,13,"A","USGS","0208675010",0.06,"A"
"USGS","02086849",2012-09-14,13.2,"A","USGS","0208675010",0.04,"A"
"USGS","02086849",2012-09-15,13,"A","USGS","0208675010",0.04,"A"
"USGS","02086849",2012-09-16,18.7,"A","USGS","0208675010",1.6,"A"
"USGS","02086849",2012-09-17,15.8,"A","USGS","0208675010",0.28,"A"
"USGS","02086849",2012-09-18,189,"A","USGS","0208675010",80,"A e"
"USGS","02086849",2012-09-19,461,"A","USGS","0208675010",42.5,"A e"
"USGS","02086849",2012-09-20,30,"A","USGS","0208675010",1.62,"A"
"USGS","02086849",2012-09-21,20.2,"A","USGS","0208675010",0.52,"A"
"USGS","02086849",2012-09-22,16.6,"A","USGS","0208675010",0.27,"A"
"USGS","02086849",2012-09-23,17.9,"A","USGS","0208675010",0.57,"A"
"USGS","02086849",2012-09-24,13.9,"A","USGS","0208675010",0.2,"A"
"USGS","02086849",2012-09-25,12.5,"A","USGS","0208675010",0.2,"A"
"USGS","02086849",2012-09-26,11.3,"A","USGS","0208675010",0.19,"A"
"USGS","02086849",2012-09-27,13.3,"A","USGS","0208675010",0.12,"A"
"USGS","02086849",2012-09-28,12.9,"A","USGS","0208675010",0.14,"A"
"USGS","02086849",2012-09-29,72.7,"A","USGS","0208675010",9.51,"A"
"USGS","02086849",2012-09-30,35.3,"A","USGS","0208675010",3.85,"A"
"USGS","02086849",2012-10-01,17.2,"A","USGS","0208675010",0.74,"A"
"USGS","02086849",2012-10-02,23.2,"A","USGS","0208675010",2.23,"A"
"USGS","02086849",2012-10-03,15.9,"A","USGS","0208675010",0.72,"A"
"USGS","02086849",2012-10-04,13.8,"A","USGS","0208675010",0.34,"A"
"USGS","02086849",2012-10-05,13.3,"A","USGS","0208675010",0.23,"A"
"USGS","02086849",2012-10-06,13.3,"A","USGS","0208675010",0.18,"A"
"USGS","02086849",2012-10-07,86.6,"A","USGS","0208675010",21.4,"A"
"USGS","02086849",2012-10-08,28.7,"A","USGS","0208675010",3.84,"A"
"USGS","02086849",2012-10-09,22.6,"A","USGS","0208675010",2.07,"A"
"USGS","02086849",2012-10-10,15,"A","USGS","0208675010",0.89,"A"
"USGS","02086849",2012-10-11,15.3,"A","USGS","0208675010",0.51,"A"
"USGS","02086849",2012-10-12,15.1,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-10-13,13.7,"A","USGS","0208675010",0.3,"A"
"USGS","02086849",2012-10-14,13.4,"A","USGS","0208675010",0.25,"A"
"USGS","02086849",2012-10-15,23,"A","USGS","0208675010",2.5,"A"
"USGS","02086849",2012-10-16,19.1,"A","USGS","0208675010",1.05,"A"
"USGS","02086849",2012-10-17,13.6,"A","USGS","0208675010",0.45,"A"
"USGS","02086849",2012-10-18,13,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2012-10-19,24.7,"A","USGS","0208675010",3.68,"A"
"USGS","02086849",2012-10-20,14.3,"A","USGS","0208675010",0.74,"A"
"USGS","02086849",2012-10-21,13.2,"A","USGS","0208675010",0.4,"A"
"USGS","02086849",2012-10-22,12.9,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2012-10-23,12.7,"A","USGS","0208675010",0.39,"A"
"USGS","02086849",2012-10-24,13,"A","USGS","0208675010",0.36,"A"
"USGS","02086849",2012-10-25,14.1,"A","USGS","0208675010",0.72,"A"
"USGS","02086849",2012-10-26,14.9,"A","USGS","0208675010",0.55,"A"
"USGS","02086849",2012-10-27,17.9,"A","USGS","0208675010",1.86,"A"
"USGS","02086849",2012-10-28,15.3,"A","USGS","0208675010",0.46,"A"
"USGS","02086849",2012-10-29,27,"A","USGS","0208675010",2.18,"A"
"USGS","02086849",2012-10-30,34.9,"A","USGS","0208675010",3.25,"A"
"USGS","02086849",2012-10-31,16.7,"A","USGS","0208675010",0.56,"A"
"USGS","02086849",2012-11-01,15.3,"A","USGS","0208675010",0.32,"A"
"USGS","02086849",2012-11-02,14.9,"A","USGS","0208675010",0.31,"A"
"USGS","02086849",2012-11-03,14.7,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2012-11-04,14.5,"A","USGS","0208675010",0.31,"A"
"USGS","02086849",2012-11-05,15.5,"A","USGS","0208675010",0.29,"A"
"USGS","02086849",2012-11-06,14.6,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2012-11-07,15.2,"A","USGS","0208675010",0.33,"A"
"USGS","02086849",2012-11-08,14.4,"A","USGS","0208675010",0.35,"A"
"USGS","02086849",2012-11-09,15.1,"A","USGS","0208675010",0.38,"A"
"USGS","02086849",2012-11-10,14.4,"A","USGS","0208675010",0.43,"A"
"USGS","02086849",2012-11-11,14.8,"A","USGS","0208675010",0.31,"A"
"USGS","02086849",2012-11-12,15,"A","USGS","0208675010",0.32,"A"
"USGS","02086849",2012-11-13,18.1,"A","USGS","0208675010",0.89,"A"
"USGS","02086849",2012-11-14,18.8,"A","USGS","0208675010",0.6,"A"
"USGS","02086849",2012-11-15,16.7,"A","USGS","0208675010",1.16,"A"
"USGS","02086849",2012-11-16,21.6,"A","USGS","0208675010",1.09,"A"
"USGS","02086849",2012-11-17,14.5,"A","USGS","0208675010",0.62,"A"
"USGS","02086849",2012-11-18,14.2,"A","USGS","0208675010",0.56,"A"
"USGS","02086849",2012-11-19,15.4,"A","USGS","0208675010",0.54,"A"
"USGS","02086849",2012-11-20,16.9,"A","USGS","0208675010",0.45,"A"
