"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","0208675010",2016-03-22,1.8,"A"
"USGS","0208675010",2016-03-23,1.2,"A"
"USGS","0208675010",2016-03-24,1.2,"A"
"USGS","0208675010",2016-03-25,1.19,"A"
"USGS","0208675010",2016-03-26,0.98,"A"
"USGS","0208675010",2016-03-27,9.82,"A"
"USGS","0208675010",2016-03-28,35.9,"A"
"USGS","0208675010",2016-03-29,3.97,"A"
"USGS","0208675010",2016-03-30,2.28,"A"
"USGS","0208675010",2016-03-31,1.66,"A"
"USGS","0208675010",2016-04-01,31.2,"A"
"USGS","0208675010",2016-04-02,34,"A"
"USGS","0208675010",2016-04-03,4.99,"A"
"USGS","0208675010",2016-04-04,2.53,"A"
"USGS","0208675010",2016-04-05,1.87,"A"
"USGS","0208675010",2016-04-06,1.49,"A"
"USGS","0208675010",2016-04-07,2.87,"A"
"USGS","0208675010",2016-04-08,1.66,"A"
"USGS","0208675010",2016-04-09,1.23,"A"
"USGS","0208675010",2016-04-10,0.98,"A"
"USGS","0208675010",2016-04-11,0.85,"A"
"USGS","0208675010",2016-04-12,13.1,"A"
"USGS","0208675010",2016-04-13,3.82,"A"
"USGS","0208675010",2016-04-14,1.56,"A"
"USGS","0208675010",2016-04-15,1.17,"A"
"USGS","0208675010",2016-04-16,0.96,"A"
"USGS","0208675010",2016-04-17,0.84,"A"
"USGS","0208675010",2016-04-18,0.76,"A"
"USGS","0208675010",2016-04-19,0.75,"A"
"USGS","0208675010",2016-04-20,0.63,"A"
"USGS","0208675010",2016-04-21,0.57,"A"
"USGS","0208675010",2016-04-22,11.8,"A"
"USGS","0208675010",2016-04-23,6.97,"A"
"USGS","0208675010",2016-04-24,1.69,"A"
"USGS","0208675010",2016-04-25,1.04,"A"
"USGS","0208675010",2016-04-26,0.79,"A"
"USGS","0208675010",2016-04-27,0.78,"A"
"USGS","0208675010",2016-04-28,6.35,"A"
"USGS","0208675010",2016-04-29,3.19,"A"
"USGS","0208675010",2016-04-30,0.89,"A"
"USGS","0208675010",2016-05-01,2.34,"A"
"USGS","0208675010",2016-05-02,5.58,"A"
"USGS","0208675010",2016-05-03,26.2,"A"
"USGS","0208675010",2016-05-04,23.1,"A"
"USGS","0208675010",2016-05-05,13.4,"A"
"USGS","0208675010",2016-05-06,41.6,"A"
"USGS","0208675010",2016-05-07,5.49,"A"
"USGS","0208675010",2016-05-08,2.14,"A"
"USGS","0208675010",2016-05-09,2.06,"A"
"USGS","0208675010",2016-05-10,1.16,"A"
"USGS","0208675010",2016-05-11,0.92,"A"
"USGS","0208675010",2016-05-12,1.34,"A"
"USGS","0208675010",2016-05-13,4.66,"A"
"USGS","0208675010",2016-05-14,1.16,"A"
"USGS","0208675010",2016-05-15,0.72,"A"
"USGS","0208675010",2016-05-16,0.64,"A"
"USGS","0208675010",2016-05-17,4.99,"A"
"USGS","0208675010",2016-05-18,5.53,"A"
"USGS","0208675010",2016-05-19,2.55,"A"
"USGS","0208675010",2016-05-20,1.72,"A"
"USGS","0208675010",2016-05-21,16.4,"A"
"USGS","0208675010",2016-05-22,7.74,"A"
"USGS","0208675010",2016-05-23,11.9,"A"
"USGS","0208675010",2016-05-24,1.94,"A"
"USGS","0208675010",2016-05-25,1.11,"A"
"USGS","0208675010",2016-05-26,0.8,"A"
"USGS","0208675010",2016-05-27,0.66,"A"
"USGS","0208675010",2016-05-28,0.56,"A"
"USGS","0208675010",2016-05-29,17.8,"A"
"USGS","0208675010",2016-05-30,8.81,"A"
"USGS","0208675010",2016-05-31,1.55,"A"
"USGS","0208675010",2016-06-01,0.85,"A"
"USGS","0208675010",2016-06-02,0.61,"A"
"USGS","0208675010",2016-06-03,10.6,"A"
"USGS","0208675010",2016-06-04,4.65,"A"
"USGS","0208675010",2016-06-05,11.2,"A"
"USGS","0208675010",2016-06-06,1.48,"A"
"USGS","0208675010",2016-06-07,33.3,"A"
"USGS","0208675010",2016-06-08,2.06,"A"
"USGS","0208675010",2016-06-09,0.84,"A"
"USGS","0208675010",2016-06-10,0.57,"A"
"USGS","0208675010",2016-06-11,0.81,"A"
"USGS","0208675010",2016-06-12,0.43,"A"
"USGS","0208675010",2016-06-13,0.36,"A"
"USGS","0208675010",2016-06-14,0.35,"A"
"USGS","0208675010",2016-06-15,2.75,"A"
"USGS","0208675010",2016-06-16,5.35,"A"
"USGS","0208675010",2016-06-17,1.55,"A"
"USGS","0208675010",2016-06-18,0.51,"A"
"USGS","0208675010",2016-06-19,0.37,"A"
"USGS","0208675010",2016-06-20,0.31,"A"
"USGS","0208675010",2016-06-21,0.27,"A"
"USGS","0208675010",2016-06-22,0.22,"A"
"USGS","0208675010",2016-06-23,9.04,"A"
"USGS","0208675010",2016-06-24,31,"A"
"USGS","0208675010",2016-06-25,1.33,"A"
"USGS","0208675010",2016-06-26,0.8,"A"
"USGS","0208675010",2016-06-27,0.48,"A"
"USGS","0208675010",2016-06-28,86.8,"A"
"USGS","0208675010",2016-06-29,69,"A"
"USGS","0208675010",2016-06-30,45.8,"A"
"USGS","0208675010",2016-07-01,2.81,"A"
"USGS","0208675010",2016-07-02,45.2,"A"
"USGS","0208675010",2016-07-03,93.2,"A"
"USGS","0208675010",2016-07-04,26.3,"A"
"USGS","0208675010",2016-07-05,5.49,"A"
"USGS","0208675010",2016-07-06,30.9,"A"
"USGS","0208675010",2016-07-07,11.8,"A"
"USGS","0208675010",2016-07-08,26.5,"A"
"USGS","0208675010",2016-07-09,13.6,"A"
"USGS","0208675010",2016-07-10,2.29,"A"
"USGS","0208675010",2016-07-11,1.6,"A"
"USGS","0208675010",2016-07-12,35.1,"A"
"USGS","0208675010",2016-07-13,14.2,"A"
"USGS","0208675010",2016-07-14,1.71,"A"
"USGS","0208675010",2016-07-15,85.5,"A"
"USGS","0208675010",2016-07-16,89.7,"A"
"USGS","0208675010",2016-07-17,35.7,"A"
"USGS","0208675010",2016-07-18,3.82,"A"
"USGS","0208675010",2016-07-19,2.06,"A"
"USGS","0208675010",2016-07-20,1.3,"A"
"USGS","0208675010",2016-07-21,1.01,"A"
"USGS","0208675010",2016-07-22,1.02,"A"
"USGS","0208675010",2016-07-23,0.8,"A"
"USGS","0208675010",2016-07-24,0.72,"A"
"USGS","0208675010",2016-07-25,0.57,"A"
"USGS","0208675010",2016-07-26,0.58,"A"
"USGS","0208675010",2016-07-27,4.27,"A"
"USGS","0208675010",2016-07-28,0.55,"A"
"USGS","0208675010",2016-07-29,0.35,"A"
"USGS","0208675010",2016-07-30,0.78,"A"
"USGS","0208675010",2016-07-31,61.1,"A"
"USGS","0208675010",2016-08-01,29.5,"A"
"USGS","0208675010",2016-08-02,2.23,"A"
"USGS","0208675010",2016-08-03,3.29,"A"
"USGS","0208675010",2016-08-04,0.95,"A"
"USGS","0208675010",2016-08-05,73.6,"A"
"USGS","0208675010",2016-08-06,7.3,"A"
"USGS","0208675010",2016-08-07,2.61,"A"
"USGS","0208675010",2016-08-08,1.68,"A"
"USGS","0208675010",2016-08-09,1.16,"A"
"USGS","0208675010",2016-08-10,0.71,"A"
"USGS","0208675010",2016-08-11,0.55,"A"
"USGS","0208675010",2016-08-12,0.46,"A"
"USGS","0208675010",2016-08-13,0.44,"A"
"USGS","0208675010",2016-08-14,0.35,"A"
"USGS","0208675010",2016-08-15,0.35,"A"
"USGS","0208675010",2016-08-16,0.34,"A"
"USGS","0208675010",2016-08-17,0.27,"A"
"USGS","0208675010",2016-08-18,0.27,"A"
"USGS","0208675010",2016-08-19,0.27,"A"
"USGS","0208675010",2016-08-20,3.53,"A"
"USGS","0208675010",2016-08-21,2.5,"A"
"USGS","0208675010",2016-08-22,1.42,"A"
"USGS","0208675010",2016-08-23,0.33,"A"
"USGS","0208675010",2016-08-24,0.27,"A"
"USGS","0208675010",2016-08-25,0.27,"A"
"USGS","0208675010",2016-08-26,0.25,"A"
"USGS","0208675010",2016-08-27,0.2,"A"
"USGS","0208675010",2016-08-28,0.21,"A"
"USGS","0208675010",2016-08-29,0.22,"A"
"USGS","0208675010",2016-08-30,0.16,"A"
"USGS","0208675010",2016-08-31,0.15,"A"
"USGS","0208675010",2016-09-01,1.09,"A"
"USGS","0208675010",2016-09-02,3.87,"A"
"USGS","0208675010",2016-09-03,7.59,"A"
"USGS","0208675010",2016-09-04,0.59,"A"
"USGS","0208675010",2016-09-05,0.3,"A"
"USGS","0208675010",2016-09-06,0.21,"A"
"USGS","0208675010",2016-09-07,0.18,"A"
"USGS","0208675010",2016-09-08,0.16,"A"
"USGS","0208675010",2016-09-09,0.15,"A"
"USGS","0208675010",2016-09-10,0.15,"A"
"USGS","0208675010",2016-09-11,0.16,"A"
"USGS","0208675010",2016-09-12,0.18,"A"
"USGS","0208675010",2016-09-13,0.16,"A"
"USGS","0208675010",2016-09-14,0.14,"A"
"USGS","0208675010",2016-09-15,0.14,"A"
"USGS","0208675010",2016-09-16,0.19,"A"
"USGS","0208675010",2016-09-17,0.16,"A"
"USGS","0208675010",2016-09-18,43.9,"A"
"USGS","0208675010",2016-09-19,178,"A"
"USGS","0208675010",2016-09-20,5.36,"A"
"USGS","0208675010",2016-09-21,16.8,"A"
"USGS","0208675010",2016-09-22,8.41,"A"
"USGS","0208675010",2016-09-23,4.66,"A"
"USGS","0208675010",2016-09-24,1.26,"A"
"USGS","0208675010",2016-09-25,0.74,"A"
"USGS","0208675010",2016-09-26,0.63,"A"
"USGS","0208675010",2016-09-27,4.23,"A"
"USGS","0208675010",2016-09-28,1.68,"A"
"USGS","0208675010",2016-09-29,23.6,"A"
"USGS","0208675010",2016-09-30,4.01,"A"
"USGS","0208675010",2016-10-01,1.69,"A"
"USGS","0208675010",2016-10-02,0.82,"A"
"USGS","0208675010",2016-10-03,0.58,"A"
"USGS","0208675010",2016-10-04,0.46,"A"
"USGS","0208675010",2016-10-05,0.4,"A"
"USGS","0208675010",2016-10-06,0.36,"A"
"USGS","0208675010",2016-10-07,6.2,"A"
"USGS","0208675010",2016-10-08,370,"A"
"USGS","0208675010",2016-10-09,26.3,"A"
"USGS","0208675010",2016-10-10,4.2,"A"
"USGS","0208675010",2016-10-11,1.95,"A"
"USGS","0208675010",2016-10-12,1.29,"A"
"USGS","0208675010",2016-10-13,1.04,"A"
"USGS","0208675010",2016-10-14,0.77,"A"
"USGS","0208675010",2016-10-15,0.68,"A"
"USGS","0208675010",2016-10-16,0.57,"A"
"USGS","0208675010",2016-10-17,0.59,"A"
"USGS","0208675010",2016-10-18,0.54,"A"
"USGS","0208675010",2016-10-19,0.54,"A"
"USGS","0208675010",2016-10-20,0.54,"A"
"USGS","0208675010",2016-10-21,0.5,"A"
"USGS","0208675010",2016-10-22,0.45,"A"
"USGS","0208675010",2016-10-23,0.47,"A"
"USGS","0208675010",2016-10-24,0.5,"A"
"USGS","0208675010",2016-10-25,0.44,"A"
"USGS","0208675010",2016-10-26,0.44,"A"
"USGS","0208675010",2016-10-27,0.44,"A"
"USGS","0208675010",2016-10-28,0.82,"A"
"USGS","0208675010",2016-10-29,0.38,"A"
"USGS","0208675010",2016-10-30,0.36,"A"
"USGS","0208675010",2016-10-31,0.37,"A"
"USGS","0208675010",2016-11-01,0.41,"A"
"USGS","0208675010",2016-11-02,0.34,"A"
"USGS","0208675010",2016-11-03,0.31,"A"
"USGS","0208675010",2016-11-04,0.55,"A"
"USGS","0208675010",2016-11-05,0.33,"A"
"USGS","0208675010",2016-11-06,0.28,"A"
"USGS","0208675010",2016-11-07,0.29,"A"
"USGS","0208675010",2016-11-08,0.3,"A"
"USGS","0208675010",2016-11-09,0.33,"A"
"USGS","0208675010",2016-11-10,0.39,"A"
"USGS","0208675010",2016-11-11,0.56,"A"
"USGS","0208675010",2016-11-12,0.49,"A"
"USGS","0208675010",2016-11-13,0.5,"A"
"USGS","0208675010",2016-11-14,3.8,"A"
"USGS","0208675010",2016-11-15,1.07,"A"
"USGS","0208675010",2016-11-16,0.36,"A"
"USGS","0208675010",2016-11-17,0.3,"A"
"USGS","0208675010",2016-11-18,0.24,"A"
"USGS","0208675010",2016-11-19,0.27,"A"
"USGS","0208675010",2016-11-20,0.35,"A"
"USGS","0208675010",2016-11-21,0.49,"A"
"USGS","0208675010",2016-11-22,0.62,"A"
"USGS","0208675010",2016-11-23,0.72,"A"
"USGS","0208675010",2016-11-24,1.3,"A"
"USGS","0208675010",2016-11-25,1.97,"A"
"USGS","0208675010",2016-11-26,0.62,"A"
"USGS","0208675010",2016-11-27,0.93,"A"
"USGS","0208675010",2016-11-28,1.12,"A"
"USGS","0208675010",2016-11-29,0.27,"A"
"USGS","0208675010",2016-11-30,0.52,"A"
"USGS","0208675010",2016-12-01,0.48,"A"
"USGS","0208675010",2016-12-02,0.33,"A"
"USGS","0208675010",2016-12-03,0.35,"A"
"USGS","0208675010",2016-12-04,0.74,"A"
"USGS","0208675010",2016-12-05,7.81,"A"
"USGS","0208675010",2016-12-06,7.8,"A"
"USGS","0208675010",2016-12-07,2.8,"A"
"USGS","0208675010",2016-12-08,0.8,"A"
"USGS","0208675010",2016-12-09,0.5,"A"
"USGS","0208675010",2016-12-10,0.45,"A"
"USGS","0208675010",2016-12-11,0.41,"A"
"USGS","0208675010",2016-12-12,0.36,"A"
"USGS","0208675010",2016-12-13,0.35,"A"
"USGS","0208675010",2016-12-14,0.37,"A"
"USGS","0208675010",2016-12-15,0.32,"A"
"USGS","0208675010",2016-12-16,0.28,"A"
"USGS","0208675010",2016-12-17,0.27,"A"
"USGS","0208675010",2016-12-18,0.6,"A"
"USGS","0208675010",2016-12-19,1.56,"A"
"USGS","0208675010",2016-12-20,0.55,"A"
"USGS","0208675010",2016-12-21,0.36,"A"
"USGS","0208675010",2016-12-22,0.28,"A"
"USGS","0208675010",2016-12-23,0.27,"A"
"USGS","0208675010",2016-12-24,0.5,"A"
"USGS","0208675010",2016-12-25,0.34,"A"
"USGS","0208675010",2016-12-26,0.27,"A"
"USGS","0208675010",2016-12-27,0.33,"A"
"USGS","0208675010",2016-12-28,0.27,"A"
"USGS","0208675010",2016-12-29,1.95,"A"
"USGS","0208675010",2016-12-30,0.58,"A"
"USGS","0208675010",2016-12-31,0.39,"A"
"USGS","0208675010",2017-01-01,1.91,"A"
"USGS","0208675010",2017-01-02,63.6,"A"
"USGS","0208675010",2017-01-03,10.3,"A"
"USGS","0208675010",2017-01-04,2.74,"A"
"USGS","0208675010",2017-01-05,1.32,"A"
"USGS","0208675010",2017-01-06,1.02,"A"
"USGS","0208675010",2017-01-11,9.23,"A"
"USGS","0208675010",2017-01-12,6.91,"A"
"USGS","0208675010",2017-01-13,2.65,"A"
"USGS","0208675010",2017-01-14,1.55,"A"
"USGS","0208675010",2017-01-15,1.23,"A"
"USGS","0208675010",2017-01-16,1.09,"A"
"USGS","0208675010",2017-01-17,1.12,"A"
"USGS","0208675010",2017-01-18,1.45,"A"
"USGS","0208675010",2017-01-19,0.93,"A"
"USGS","0208675010",2017-01-20,2.82,"A"
"USGS","0208675010",2017-01-21,14.9,"A"
"USGS","0208675010",2017-01-22,9.31,"A"
"USGS","0208675010",2017-01-23,44,"A"
"USGS","0208675010",2017-01-24,4.67,"A"
"USGS","0208675010",2017-01-25,2.15,"A"
"USGS","0208675010",2017-01-26,1.56,"A"
"USGS","0208675010",2017-01-27,1.26,"A"
"USGS","0208675010",2017-01-28,1.08,"A"
"USGS","0208675010",2017-01-29,0.95,"A"
"USGS","0208675010",2017-01-30,0.98,"A"
"USGS","0208675010",2017-01-31,0.86,"A"
"USGS","0208675010",2017-02-01,0.8,"A"
"USGS","0208675010",2017-02-02,0.76,"A"
"USGS","0208675010",2017-02-03,0.82,"A"
"USGS","0208675010",2017-02-04,0.75,"A"
"USGS","0208675010",2017-02-05,0.74,"A"
"USGS","0208675010",2017-02-06,0.74,"A"
"USGS","0208675010",2017-02-07,0.72,"A"
"USGS","0208675010",2017-02-08,1.68,"A"
"USGS","0208675010",2017-02-09,10.6,"A"
"USGS","0208675010",2017-02-10,1.37,"A"
"USGS","0208675010",2017-02-11,0.9,"A"
"USGS","0208675010",2017-02-12,0.81,"A"
"USGS","0208675010",2017-02-13,0.7,"A"
"USGS","0208675010",2017-02-14,0.63,"A"
"USGS","0208675010",2017-02-15,5.03,"A"
"USGS","0208675010",2017-02-16,1.79,"A"
"USGS","0208675010",2017-02-17,1.15,"A"
"USGS","0208675010",2017-02-18,1.47,"A"
"USGS","0208675010",2017-02-19,1.52,"A"
"USGS","0208675010",2017-02-20,1.57,"A"
"USGS","0208675010",2017-02-21,0.89,"A"
"USGS","0208675010",2017-02-22,0.98,"A"
"USGS","0208675010",2017-02-23,1.24,"A"
"USGS","0208675010",2017-02-24,1.29,"A"
"USGS","0208675010",2017-02-25,1.76,"A"
"USGS","0208675010",2017-02-26,2.08,"A"
"USGS","0208675010",2017-02-27,2.32,"A"
"USGS","0208675010",2017-02-28,2.91,"A"
"USGS","0208675010",2017-03-01,24.7,"A"
"USGS","0208675010",2017-03-02,10.9,"A"
"USGS","0208675010",2017-03-03,1.53,"A"
"USGS","0208675010",2017-03-04,0.95,"A"
"USGS","0208675010",2017-03-05,0.72,"A"
"USGS","0208675010",2017-03-06,0.74,"A"
"USGS","0208675010",2017-03-07,0.72,"A"
"USGS","0208675010",2017-03-08,0.62,"A"
"USGS","0208675010",2017-03-09,0.59,"A"
"USGS","0208675010",2017-03-10,0.58,"A"
"USGS","0208675010",2017-03-11,0.47,"A"
"USGS","0208675010",2017-03-12,0.46,"A"
"USGS","0208675010",2017-03-13,3.8,"A"
"USGS","0208675010",2017-03-14,23.7,"A"
"USGS","0208675010",2017-03-15,2,"A"
"USGS","0208675010",2017-03-16,1.01,"A"
"USGS","0208675010",2017-03-17,0.77,"A"
"USGS","0208675010",2017-03-18,2.91,"A"
"USGS","0208675010",2017-03-19,1.56,"A"
"USGS","0208675010",2017-03-20,0.79,"A"
"USGS","0208675010",2017-03-21,0.64,"A"
"USGS","0208675010",2017-03-22,0.64,"A"
"USGS","0208675010",2017-03-23,0.61,"A"
"USGS","0208675010",2017-03-24,0.57,"A"
"USGS","0208675010",2017-03-25,0.59,"A"
"USGS","0208675010",2017-03-26,0.73,"A"
"USGS","0208675010",2017-03-27,1.48,"A"
"USGS","0208675010",2017-03-28,3.19,"A"
"USGS","0208675010",2017-03-29,1.72,"A"
"USGS","0208675010",2017-03-30,1.87,"A"
"USGS","0208675010",2017-03-31,17.4,"A"
"USGS","0208675010",2017-04-01,3.31,"A"
"USGS","0208675010",2017-04-02,1.34,"A"
"USGS","0208675010",2017-04-03,9.55,"A"
"USGS","0208675010",2017-04-04,5.33,"A"
"USGS","0208675010",2017-04-05,4.01,"A"
"USGS","0208675010",2017-04-06,9.68,"A"
"USGS","0208675010",2017-04-07,1.9,"A"
"USGS","0208675010",2017-04-08,1.02,"A"
"USGS","0208675010",2017-04-09,0.97,"A"
"USGS","0208675010",2017-04-10,0.76,"A"
"USGS","0208675010",2017-04-11,0.55,"A"
"USGS","0208675010",2017-04-12,0.57,"A"
"USGS","0208675010",2017-04-13,0.58,"A"
"USGS","0208675010",2017-04-14,0.53,"A"
"USGS","0208675010",2017-04-15,0.51,"A"
"USGS","0208675010",2017-04-16,0.5,"A"
"USGS","0208675010",2017-04-17,0.65,"A"
"USGS","0208675010",2017-04-18,0.83,"A"
"USGS","0208675010",2017-04-19,0.55,"A"
"USGS","0208675010",2017-04-20,0.49,"A"
"USGS","0208675010",2017-04-21,0.43,"A"
"USGS","0208675010",2017-04-22,0.7,"A"
"USGS","0208675010",2017-04-23,11.2,"A"
"USGS","0208675010",2017-04-24,187,"A"
"USGS","0208675010",2017-04-25,335,"A"
"USGS","0208675010",2017-04-26,12,"A"
"USGS","0208675010",2017-04-27,5.12,"A"
"USGS","0208675010",2017-04-28,3.2,"A"
"USGS","0208675010",2017-04-29,2.28,"A"
"USGS","0208675010",2017-04-30,1.74,"A"
"USGS","0208675010",2017-05-01,3.42,"A"
"USGS","0208675010",2017-05-02,7.99,"A"
"USGS","0208675010",2017-05-03,1.78,"A"
"USGS","0208675010",2017-05-04,1.51,"A"
"USGS","0208675010",2017-05-05,84,"A"
"USGS","0208675010",2017-05-06,5.82,"A"
"USGS","0208675010",2017-05-07,2.79,"A"
"USGS","0208675010",2017-05-08,1.96,"A"
"USGS","0208675010",2017-05-09,1.68,"A"
"USGS","0208675010",2017-05-10,13.6,"A"
"USGS","0208675010",2017-05-11,17.8,"A"
"USGS","0208675010",2017-05-12,10.1,"A"
"USGS","0208675010",2017-05-13,12.3,"A"
"USGS","0208675010",2017-05-14,3.24,"A"
"USGS","0208675010",2017-05-15,2.15,"A"
"USGS","0208675010",2017-05-16,1.89,"A"
"USGS","0208675010",2017-05-17,1.29,"A"
"USGS","0208675010",2017-05-18,1.13,"A"
"USGS","0208675010",2017-05-19,0.98,"A"
"USGS","0208675010",2017-05-20,1.03,"A"
"USGS","0208675010",2017-05-21,0.92,"A"
"USGS","0208675010",2017-05-22,7.48,"A"
"USGS","0208675010",2017-05-23,41.8,"A"
"USGS","0208675010",2017-05-24,23.8,"A"
"USGS","0208675010",2017-05-25,60.1,"A"
"USGS","0208675010",2017-05-26,7.04,"A"
"USGS","0208675010",2017-05-27,3.03,"A"
"USGS","0208675010",2017-05-28,3.49,"A"
"USGS","0208675010",2017-05-29,1.88,"A"
"USGS","0208675010",2017-05-30,2.77,"A"
"USGS","0208675010",2017-05-31,1.47,"A"
"USGS","0208675010",2017-06-01,2.08,"A"
"USGS","0208675010",2017-06-02,1.23,"A"
"USGS","0208675010",2017-06-03,1.01,"A"
"USGS","0208675010",2017-06-04,0.89,"A"
"USGS","0208675010",2017-06-05,75.8,"A"
"USGS","0208675010",2017-06-06,18.7,"A"
"USGS","0208675010",2017-06-07,3.4,"A"
"USGS","0208675010",2017-06-08,1.87,"A"
"USGS","0208675010",2017-06-09,1.48,"A"
"USGS","0208675010",2017-06-10,1.14,"A"
"USGS","0208675010",2017-06-11,1.01,"A"
"USGS","0208675010",2017-06-12,0.92,"A"
"USGS","0208675010",2017-06-13,1,"A"
"USGS","0208675010",2017-06-14,0.79,"A"
"USGS","0208675010",2017-06-15,0.96,"A"
"USGS","0208675010",2017-06-16,32.5,"A"
"USGS","0208675010",2017-06-17,52.4,"A"
"USGS","0208675010",2017-06-18,6.04,"A"
"USGS","0208675010",2017-06-19,6.85,"A"
"USGS","0208675010",2017-06-20,115,"A"
"USGS","0208675010",2017-06-21,11.9,"A"
"USGS","0208675010",2017-06-22,3.51,"A"
"USGS","0208675010",2017-06-23,2.64,"A"
"USGS","0208675010",2017-06-24,6.15,"A"
"USGS","0208675010",2017-06-25,9.03,"A"
"USGS","0208675010",2017-06-26,1.82,"A"
"USGS","0208675010",2017-06-27,1.14,"A"
"USGS","0208675010",2017-06-28,0.91,"A"
"USGS","0208675010",2017-06-29,0.85,"A"
"USGS","0208675010",2017-06-30,2.03,"A"
"USGS","0208675010",2017-07-01,1.7,"A"
"USGS","0208675010",2017-07-02,1,"A"
"USGS","0208675010",2017-07-03,0.76,"A"
"USGS","0208675010",2017-07-04,2.31,"A"
"USGS","0208675010",2017-07-05,4.67,"A"
"USGS","0208675010",2017-07-06,4.61,"A"
"USGS","0208675010",2017-07-07,0.88,"A"
"USGS","0208675010",2017-07-08,3.52,"A"
"USGS","0208675010",2017-07-09,2.46,"A"
"USGS","0208675010",2017-07-10,0.84,"A"
"USGS","0208675010",2017-07-11,0.63,"A"
"USGS","0208675010",2017-07-12,0.56,"A"
"USGS","0208675010",2017-07-13,0.52,"A"
"USGS","0208675010",2017-07-14,0.96,"A"
"USGS","0208675010",2017-07-15,0.54,"A"
"USGS","0208675010",2017-07-16,0.45,"A"
"USGS","0208675010",2017-07-17,0.41,"A"
"USGS","0208675010",2017-07-18,0.77,"A"
"USGS","0208675010",2017-07-19,0.69,"A"
"USGS","0208675010",2017-07-20,0.47,"A"
"USGS","0208675010",2017-07-21,0.38,"A"
"USGS","0208675010",2017-07-22,0.35,"A"
"USGS","0208675010",2017-07-23,0.31,"A"
"USGS","0208675010",2017-07-24,0.45,"A"
"USGS","0208675010",2017-07-25,0.46,"A"
"USGS","0208675010",2017-07-26,0.42,"A"
"USGS","0208675010",2017-07-27,3.3,"A"
"USGS","0208675010",2017-07-28,3.2,"A"
"USGS","0208675010",2017-07-29,0.96,"A"
"USGS","0208675010",2017-07-30,0.49,"A"
"USGS","0208675010",2017-07-31,0.4,"A"
"USGS","0208675010",2017-08-01,0.37,"A"
"USGS","0208675010",2017-08-02,0.34,"A"
"USGS","0208675010",2017-08-03,1.39,"A"
"USGS","0208675010",2017-08-04,0.47,"A"
"USGS","0208675010",2017-08-05,0.27,"A"
"USGS","0208675010",2017-08-06,0.28,"A"
"USGS","0208675010",2017-08-07,1.87,"A"
"USGS","0208675010",2017-08-08,12.1,"A"
"USGS","0208675010",2017-08-09,1.76,"A"
"USGS","0208675010",2017-08-10,0.68,"A"
"USGS","0208675010",2017-08-11,0.49,"A"
"USGS","0208675010",2017-08-12,11.7,"A"
"USGS","0208675010",2017-08-13,14.6,"A"
"USGS","0208675010",2017-08-14,4.42,"A"
"USGS","0208675010",2017-08-15,1.97,"A"
"USGS","0208675010",2017-08-16,1.42,"A"
"USGS","0208675010",2017-08-17,0.72,"A"
"USGS","0208675010",2017-08-18,0.55,"A"
"USGS","0208675010",2017-08-19,0.52,"A"
"USGS","0208675010",2017-08-20,0.46,"A"
"USGS","0208675010",2017-08-21,0.39,"A"
"USGS","0208675010",2017-08-22,0.36,"A"
"USGS","0208675010",2017-08-23,0.33,"A"
"USGS","0208675010",2017-08-24,0.37,"A"
"USGS","0208675010",2017-08-25,0.34,"A"
"USGS","0208675010",2017-08-26,0.39,"A"
"USGS","0208675010",2017-08-27,0.31,"A"
"USGS","0208675010",2017-08-28,0.31,"A"
"USGS","0208675010",2017-08-29,2.99,"A"
"USGS","0208675010",2017-08-30,0.94,"A"
"USGS","0208675010",2017-08-31,0.58,"A"
"USGS","0208675010",2017-09-01,38.7,"A"
"USGS","0208675010",2017-09-02,4.12,"A"
"USGS","0208675010",2017-09-03,0.82,"A"
"USGS","0208675010",2017-09-04,0.41,"A"
"USGS","0208675010",2017-09-05,0.31,"A"
"USGS","0208675010",2017-09-06,3.67,"A"
"USGS","0208675010",2017-09-07,1.48,"A"
"USGS","0208675010",2017-09-08,0.55,"A"
"USGS","0208675010",2017-09-09,0.27,"A"
"USGS","0208675010",2017-09-10,0.33,"A"
"USGS","0208675010",2017-09-11,0.38,"A"
"USGS","0208675010",2017-09-12,1.66,"A"
"USGS","0208675010",2017-09-13,0.81,"A"
"USGS","0208675010",2017-09-14,0.34,"A"
"USGS","0208675010",2017-09-15,0.24,"A"
"USGS","0208675010",2017-09-16,0.2,"A"
"USGS","0208675010",2017-09-17,0.19,"A"
"USGS","0208675010",2017-09-18,0.19,"A"
"USGS","0208675010",2017-09-19,0.28,"A"
"USGS","0208675010",2017-09-20,0.38,"A"
"USGS","0208675010",2017-09-21,0.28,"A"
"USGS","0208675010",2017-09-22,0.28,"A"
"USGS","0208675010",2017-09-23,0.24,"A"
"USGS","0208675010",2017-09-24,0.2,"A"
"USGS","0208675010",2017-09-25,0.19,"A"
"USGS","0208675010",2017-09-26,0.29,"A"
"USGS","0208675010",2017-09-27,0.51,"A"
"USGS","0208675010",2017-09-28,3.36,"A"
"USGS","0208675010",2017-09-29,4.12,"A"
"USGS","0208675010",2017-09-30,4.6,"A"
"USGS","0208675010",2017-10-01,4.24,"A"
"USGS","0208675010",2017-10-02,3.9,"A"
"USGS","0208675010",2017-10-03,0.49,"A"
"USGS","0208675010",2017-10-04,1.51,"A"
"USGS","0208675010",2017-10-05,4.62,"A"
